year_film,year_ceremony,ceremony,category,name,film,winner,race
1976,1977,49,DIRECTING,Alan J. Pakula,All the President's Men,FALSE,white
1976,1977,49,DIRECTING,Ingmar Bergman,Face to Face,FALSE,white
1976,1977,49,DIRECTING,Sidney Lumet,Network,FALSE,white
1976,1977,49,DIRECTING,John G. Avildsen,Rocky,TRUE,white
1976,1977,49,DIRECTING,Lina Wertmüller,Seven Beauties,FALSE,white
1977,1978,50,DIRECTING,Woody Allen,Annie Hall,TRUE,white
1977,1978,50,DIRECTING,Steven Spielberg,Close Encounters of the Third Kind,FALSE,white
1977,1978,50,DIRECTING,Fred Zinnemann,Julia,FALSE,white
1977,1978,50,DIRECTING,George Lucas,Star Wars,FALSE,white
1977,1978,50,DIRECTING,Herbert Ross,The Turning Point,FALSE,white
1978,1979,51,DIRECTING,Hal Ashby,Coming Home,FALSE,white
1978,1979,51,DIRECTING,Michael Cimino,The Deer Hunter,TRUE,white
1978,1979,51,DIRECTING,"Warren Beatty, Buck Henry",Heaven Can Wait,FALSE,white
1978,1979,51,DIRECTING,Woody Allen,Interiors,FALSE,white
1978,1979,51,DIRECTING,Alan Parker,Midnight Express,FALSE,white
1979,1980,52,DIRECTING,Bob Fosse,All That Jazz,FALSE,white
1979,1980,52,DIRECTING,Francis Coppola,Apocalypse Now,FALSE,white
1979,1980,52,DIRECTING,Peter Yates,Breaking Away,FALSE,white
1979,1980,52,DIRECTING,Robert Benton,Kramer vs. Kramer,TRUE,white
1979,1980,52,DIRECTING,Edouard Molinaro,La Cage aux Folles,FALSE,white
1980,1981,53,DIRECTING,David Lynch,The Elephant Man,FALSE,white
1980,1981,53,DIRECTING,Robert Redford,Ordinary People,TRUE,white
1980,1981,53,DIRECTING,Martin Scorsese,Raging Bull,FALSE,white
1980,1981,53,DIRECTING,Richard Rush,The Stunt Man,FALSE,white
1980,1981,53,DIRECTING,Roman Polanski,Tess,FALSE,white
1981,1982,54,DIRECTING,Louis Malle,Atlantic City,FALSE,white
1981,1982,54,DIRECTING,Hugh Hudson,Chariots of Fire,FALSE,white
1981,1982,54,DIRECTING,Mark Rydell,On Golden Pond,FALSE,white
1981,1982,54,DIRECTING,Steven Spielberg,Raiders of the Lost Ark,FALSE,white
1981,1982,54,DIRECTING,Warren Beatty,Reds,TRUE,white
1982,1983,55,DIRECTING,Wolfgang Petersen,Das Boot,FALSE,white
1982,1983,55,DIRECTING,Steven Spielberg,E.T. The Extra-Terrestrial,FALSE,white
1982,1983,55,DIRECTING,Richard Attenborough,Gandhi,TRUE,white
1982,1983,55,DIRECTING,Sydney Pollack,Tootsie,FALSE,white
1982,1983,55,DIRECTING,Sidney Lumet,The Verdict,FALSE,white
1983,1984,56,DIRECTING,Peter Yates,The Dresser,FALSE,white
1983,1984,56,DIRECTING,Ingmar Bergman,Fanny & Alexander,FALSE,white
1983,1984,56,DIRECTING,Mike Nichols,Silkwood,FALSE,white
1983,1984,56,DIRECTING,Bruce Beresford,Tender Mercies,FALSE,white
1983,1984,56,DIRECTING,James L. Brooks,Terms of Endearment,TRUE,white
1984,1985,57,DIRECTING,Milos Forman,Amadeus,TRUE,white
1984,1985,57,DIRECTING,Woody Allen,Broadway Danny Rose,FALSE,white
1984,1985,57,DIRECTING,Roland Joffé,The Killing Fields,FALSE,white
1984,1985,57,DIRECTING,David Lean,A Passage to India,FALSE,white
1984,1985,57,DIRECTING,Robert Benton,Places in the Heart,FALSE,white
1985,1986,58,DIRECTING,Hector Babenco,Kiss of the Spider Woman,FALSE,hispanic
1985,1986,58,DIRECTING,Sydney Pollack,Out of Africa,TRUE,white
1985,1986,58,DIRECTING,John Huston,Prizzi's Honor,FALSE,white
1985,1986,58,DIRECTING,Akira Kurosawa,Ran,FALSE,asian
1985,1986,58,DIRECTING,Peter Weir,Witness,FALSE,white
1986,1987,59,DIRECTING,David Lynch,Blue Velvet,FALSE,white
1986,1987,59,DIRECTING,Woody Allen,Hannah and Her Sisters,FALSE,white
1986,1987,59,DIRECTING,Roland Joffé,The Mission,FALSE,white
1986,1987,59,DIRECTING,Oliver Stone,Platoon,TRUE,white
1986,1987,59,DIRECTING,James Ivory,A Room with a View,FALSE,white
1987,1988,60,DIRECTING,Adrian Lyne,Fatal Attraction,FALSE,white
1987,1988,60,DIRECTING,John Boorman,Hope and Glory,FALSE,white
1987,1988,60,DIRECTING,Bernardo Bertolucci,The Last Emperor,TRUE,white
1987,1988,60,DIRECTING,Norman Jewison,Moonstruck,FALSE,white
1987,1988,60,DIRECTING,Lasse Hallström,My Life as a Dog,FALSE,white
1988,1989,61,DIRECTING,Charles Crichton,A Fish Called Wanda,FALSE,white
1988,1989,61,DIRECTING,Martin Scorsese,The Last Temptation of Christ,FALSE,white
1988,1989,61,DIRECTING,Alan Parker,Mississippi Burning,FALSE,white
1988,1989,61,DIRECTING,Barry Levinson,Rain Man,TRUE,white
1988,1989,61,DIRECTING,Mike Nichols,Working Girl,FALSE,white
1989,1990,62,DIRECTING,Oliver Stone,Born on the Fourth of July,TRUE,white
1989,1990,62,DIRECTING,Woody Allen,Crimes and Misdemeanors,FALSE,white
1989,1990,62,DIRECTING,Peter Weir,Dead Poets Society,FALSE,white
1989,1990,62,DIRECTING,Kenneth Branagh,Henry V,FALSE,white
1989,1990,62,DIRECTING,Jim Sheridan,My Left Foot,FALSE,white
1990,1991,63,DIRECTING,Kevin Costner,Dances With Wolves,TRUE,white
1990,1991,63,DIRECTING,Francis Ford Coppola,"The Godfather, Part III",FALSE,white
1990,1991,63,DIRECTING,Martin Scorsese,Good Fellas,FALSE,white
1990,1991,63,DIRECTING,Stephen Frears,The Grifters,FALSE,white
1990,1991,63,DIRECTING,Barbet Schroeder,Reversal of Fortune,FALSE,white
1991,1992,64,DIRECTING,John Singleton,Boyz N the Hood,FALSE,black
1991,1992,64,DIRECTING,Barry Levinson,Bugsy,FALSE,white
1991,1992,64,DIRECTING,Oliver Stone,JFK,FALSE,white
1991,1992,64,DIRECTING,Jonathan Demme,The Silence of the Lambs,TRUE,white
1991,1992,64,DIRECTING,Ridley Scott,Thelma & Louise,FALSE,white
1992,1993,65,DIRECTING,Neil Jordan,The Crying Game,FALSE,white
1992,1993,65,DIRECTING,James Ivory,Howards End,FALSE,white
1992,1993,65,DIRECTING,Robert Altman,The Player,FALSE,white
1992,1993,65,DIRECTING,Martin Brest,Scent of a Woman,FALSE,white
1992,1993,65,DIRECTING,Clint Eastwood,Unforgiven,TRUE,white
1993,1994,66,DIRECTING,Jim Sheridan,In the Name of the Father,FALSE,white
1993,1994,66,DIRECTING,Jane Campion,The Piano,FALSE,white
1993,1994,66,DIRECTING,James Ivory,The Remains of the Day,FALSE,white
1993,1994,66,DIRECTING,Steven Spielberg,Schindler's List,TRUE,white
1993,1994,66,DIRECTING,Robert Altman,Short Cuts,FALSE,white
1994,1995,67,DIRECTING,Woody Allen,Bullets over Broadway,FALSE,white
1994,1995,67,DIRECTING,Robert Zemeckis,Forrest Gump,TRUE,white
1994,1995,67,DIRECTING,Quentin Tarantino,Pulp Fiction,FALSE,white
1994,1995,67,DIRECTING,Robert Redford,Quiz Show,FALSE,white
1994,1995,67,DIRECTING,Krzysztof Kieslowski,Red,FALSE,white
1995,1996,68,DIRECTING,Chris Noonan,Babe,FALSE,white
1995,1996,68,DIRECTING,Mel Gibson,Braveheart,TRUE,white
1995,1996,68,DIRECTING,Tim Robbins,Dead Man Walking,FALSE,white
1995,1996,68,DIRECTING,Mike Figgis,Leaving Las Vegas,FALSE,white
1995,1996,68,DIRECTING,Michael Radford,The Postman (Il Postino),FALSE,white
1996,1997,69,DIRECTING,Anthony Minghella,The English Patient,TRUE,white
1996,1997,69,DIRECTING,Joel Coen,Fargo,FALSE,white
1996,1997,69,DIRECTING,Milos Forman,The People vs. Larry Flynt,FALSE,white
1996,1997,69,DIRECTING,Mike Leigh,Secrets & Lies,FALSE,white
1996,1997,69,DIRECTING,Scott Hicks,Shine,FALSE,white
1997,1998,70,DIRECTING,Peter Cattaneo,The Full Monty,FALSE,white
1997,1998,70,DIRECTING,Gus Van Sant,Good Will Hunting,FALSE,white
1997,1998,70,DIRECTING,Curtis Hanson,L.A. Confidential,FALSE,white
1997,1998,70,DIRECTING,Atom Egoyan,The Sweet Hereafter,FALSE,white
1997,1998,70,DIRECTING,James Cameron,Titanic,TRUE,white
1998,1999,71,DIRECTING,Roberto Benigni,Life Is Beautiful,FALSE,white
1998,1999,71,DIRECTING,Steven Spielberg,Saving Private Ryan,TRUE,white
1998,1999,71,DIRECTING,John Madden,Shakespeare in Love,FALSE,white
1998,1999,71,DIRECTING,Terrence Malick,The Thin Red Line,FALSE,white
1998,1999,71,DIRECTING,Peter Weir,The Truman Show,FALSE,white
1999,2000,72,DIRECTING,Sam Mendes,American Beauty,TRUE,white
1999,2000,72,DIRECTING,Spike Jonze,Being John Malkovich,FALSE,white
1999,2000,72,DIRECTING,Lasse Hallström,The Cider House Rules,FALSE,white
1999,2000,72,DIRECTING,Michael Mann,The Insider,FALSE,white
1999,2000,72,DIRECTING,M. Night Shyamalan,The Sixth Sense,FALSE,asian
2000,2001,73,DIRECTING,Stephen Daldry,Billy Elliot,FALSE,white
2000,2001,73,DIRECTING,Ang Lee,"Crouching Tiger, Hidden Dragon",FALSE,asian
2000,2001,73,DIRECTING,Steven Soderbergh,Erin Brockovich,FALSE,white
2000,2001,73,DIRECTING,Ridley Scott,Gladiator,FALSE,white
2000,2001,73,DIRECTING,Steven Soderbergh,Traffic,TRUE,white
2001,2002,74,DIRECTING,Ron Howard,A Beautiful Mind,TRUE,white
2001,2002,74,DIRECTING,Ridley Scott,Black Hawk Down,FALSE,white
2001,2002,74,DIRECTING,Robert Altman,Gosford Park,FALSE,white
2001,2002,74,DIRECTING,Peter Jackson,The Lord of the Rings: The Fellowship of the Ring,FALSE,white
2001,2002,74,DIRECTING,David Lynch,Mulholland Drive,FALSE,white
2002,2003,75,DIRECTING,Rob Marshall,Chicago,FALSE,white
2002,2003,75,DIRECTING,Martin Scorsese,Gangs of New York,FALSE,white
2002,2003,75,DIRECTING,Stephen Daldry,The Hours,FALSE,white
2002,2003,75,DIRECTING,Roman Polanski,The Pianist,TRUE,white
2002,2003,75,DIRECTING,Pedro Almodóvar,Talk to Her,FALSE,white
2003,2004,76,DIRECTING,Fernando Meirelles,City of God,FALSE,hispanic
2003,2004,76,DIRECTING,Peter Jackson,The Lord of the Rings: The Return of the King,TRUE,white
2003,2004,76,DIRECTING,Sofia Coppola,Lost in Translation,FALSE,white
2003,2004,76,DIRECTING,Peter Weir,Master and Commander: The Far Side of the World,FALSE,white
2003,2004,76,DIRECTING,Clint Eastwood,Mystic River,FALSE,white
2004,2005,77,DIRECTING,Martin Scorsese,The Aviator,FALSE,white
2004,2005,77,DIRECTING,Clint Eastwood,Million Dollar Baby,TRUE,white
2004,2005,77,DIRECTING,Taylor Hackford,Ray,FALSE,white
2004,2005,77,DIRECTING,Alexander Payne,Sideways,FALSE,white
2004,2005,77,DIRECTING,Mike Leigh,Vera Drake,FALSE,white
2005,2006,78,DIRECTING,Ang Lee,Brokeback Mountain,TRUE,asian
2005,2006,78,DIRECTING,Bennett Miller,Capote,FALSE,white
2005,2006,78,DIRECTING,Paul Haggis,Crash,FALSE,white
2005,2006,78,DIRECTING,George Clooney,"Good Night, and Good Luck.",FALSE,white
2005,2006,78,DIRECTING,Steven Spielberg,Munich,FALSE,white
2006,2007,79,DIRECTING,Alejandro González Iñárritu,Babel,FALSE,hispanic
2006,2007,79,DIRECTING,Martin Scorsese,The Departed,TRUE,white
2006,2007,79,DIRECTING,Clint Eastwood,Letters from Iwo Jima,FALSE,white
2006,2007,79,DIRECTING,Stephen Frears,The Queen,FALSE,white
2006,2007,79,DIRECTING,Paul Greengrass,United 93,FALSE,white
2007,2008,80,DIRECTING,Julian Schnabel,The Diving Bell and the Butterfly,FALSE,white
2007,2008,80,DIRECTING,Jason Reitman,Juno,FALSE,white
2007,2008,80,DIRECTING,Tony Gilroy,Michael Clayton,FALSE,white
2007,2008,80,DIRECTING,Joel Coen and Ethan Coen,No Country for Old Men,TRUE,white
2007,2008,80,DIRECTING,Paul Thomas Anderson,There Will Be Blood,FALSE,white
2008,2009,81,DIRECTING,David Fincher,The Curious Case of Benjamin Button,FALSE,white
2008,2009,81,DIRECTING,Ron Howard,Frost/Nixon,FALSE,white
2008,2009,81,DIRECTING,Gus Van Sant,Milk,FALSE,white
2008,2009,81,DIRECTING,Stephen Daldry,The Reader,FALSE,white
2008,2009,81,DIRECTING,Danny Boyle,Slumdog Millionaire,TRUE,white
2009,2010,82,DIRECTING,James Cameron,Avatar,FALSE,white
2009,2010,82,DIRECTING,Kathryn Bigelow,The Hurt Locker,TRUE,white
2009,2010,82,DIRECTING,Quentin Tarantino,Inglourious Basterds,FALSE,white
2009,2010,82,DIRECTING,Lee Daniels,Precious: Based on the Novel 'Push' by Sapphire,FALSE,black
2009,2010,82,DIRECTING,Jason Reitman,Up in the Air,FALSE,white
2010,2011,83,DIRECTING,Darren Aronofsky,Black Swan,FALSE,white
2010,2011,83,DIRECTING,David O. Russell,The Fighter,FALSE,white
2010,2011,83,DIRECTING,Tom Hooper,The King's Speech,TRUE,white
2010,2011,83,DIRECTING,David Fincher,The Social Network,FALSE,white
2010,2011,83,DIRECTING,Joel Coen and Ethan Coen,True Grit,FALSE,white
2011,2012,84,DIRECTING,Michel Hazanavicius,The Artist,TRUE,white
2011,2012,84,DIRECTING,Alexander Payne,The Descendants,FALSE,white
2011,2012,84,DIRECTING,Martin Scorsese,Hugo,FALSE,white
2011,2012,84,DIRECTING,Woody Allen,Midnight in Paris,FALSE,white
2011,2012,84,DIRECTING,Terrence Malick,The Tree of Life,FALSE,white
2012,2013,85,DIRECTING,Michael Haneke,Amour,FALSE,white
2012,2013,85,DIRECTING,Benh Zeitlin,Beasts of the Southern Wild,FALSE,white
2012,2013,85,DIRECTING,Ang Lee,Life of Pi,TRUE,asian
2012,2013,85,DIRECTING,Steven Spielberg,Lincoln,FALSE,white
2012,2013,85,DIRECTING,David O. Russell,Silver Linings Playbook,FALSE,white
2013,2014,86,DIRECTING,David O. Russell,American Hustle,FALSE,white
2013,2014,86,DIRECTING,Alfonso Cuarón,Gravity,TRUE,hispanic
2013,2014,86,DIRECTING,Alexander Payne,Nebraska,FALSE,white
2013,2014,86,DIRECTING,Steve McQueen,12 Years a Slave,FALSE,black
2013,2014,86,DIRECTING,Martin Scorsese,The Wolf of Wall Street,FALSE,white
2014,2015,87,DIRECTING,Alejandro G. Iñárritu,Birdman or (The Unexpected Virtue of Ignorance),TRUE,hispanic
2014,2015,87,DIRECTING,Richard Linklater,Boyhood,FALSE,white
2014,2015,87,DIRECTING,Bennett Miller,Foxcatcher,FALSE,white
2014,2015,87,DIRECTING,Wes Anderson,The Grand Budapest Hotel,FALSE,white
2014,2015,87,DIRECTING,Morten Tyldum,The Imitation Game,FALSE,white
2015,2016,88,DIRECTING,Adam McKay,The Big Short,FALSE,white
2015,2016,88,DIRECTING,George Miller,Mad Max: Fury Road,FALSE,white
2015,2016,88,DIRECTING,Alejandro G. Iñárritu,The Revenant,TRUE,white
2015,2016,88,DIRECTING,Lenny Abrahamson,Room,FALSE,white
2015,2016,88,DIRECTING,Tom McCarthy,Spotlight,FALSE,white
2016,2017,89,DIRECTING,Denis Villeneuve,Arrival,FALSE,white
2016,2017,89,DIRECTING,Mel Gibson,Hacksaw Ridge,FALSE,white
2016,2017,89,DIRECTING,Damien Chazelle,La La Land,TRUE,white
2016,2017,89,DIRECTING,Kenneth Lonergan,Manchester by the Sea,FALSE,white
2016,2017,89,DIRECTING,Barry Jenkins,Moonlight,FALSE,black
2017,2018,90,DIRECTING,Christopher Nolan,Dunkirk,FALSE,white
2017,2018,90,DIRECTING,Jordan Peele,Get Out,FALSE,black
2017,2018,90,DIRECTING,Greta Gerwig,Lady Bird,FALSE,white
2017,2018,90,DIRECTING,Paul Thomas Anderson,Phantom Thread,FALSE,white
2017,2018,90,DIRECTING,Guillermo del Toro,The Shape of Water,TRUE,hispanic
2018,2019,91,DIRECTING,Spike Lee,BlacKkKlansman,FALSE,white
2018,2019,91,DIRECTING,Pawel Pawlikowski,Cold War,FALSE,white
2018,2019,91,DIRECTING,Yorgos Lanthimos,The Favourite,FALSE,white
2018,2019,91,DIRECTING,Alfonso Cuarón,Roma,TRUE,white
2018,2019,91,DIRECTING,Adam McKay,Vice,FALSE,white
2019,2020,92,DIRECTING,Martin Scorsese,The Irishman,FALSE,white
2019,2020,92,DIRECTING,Todd Phillips,Joker,FALSE,white
2019,2020,92,DIRECTING,Sam Mendes,1917,FALSE,white
2019,2020,92,DIRECTING,Quentin Tarantino,Once upon a Time...in Hollywood,FALSE,white
2019,2020,92,DIRECTING,Bong Joon Ho,Parasite,TRUE,asian
